region,district,community,contractor,package_number,ht_contract,ht_planted,ht_dressed,ht_strung,lv_contract,lv_planted,lv_dressed,lv_strung,tx_contract,tx_dressed,tx_commissioned,cs_1ph,cs_3ph
North East,Mamprusi West,Kurugu,Tirago Enterprise Ltd.,,36,42,42,42,100,75,75,75,1,1,1,33,2
North East,Mamprusi West,Manga,Tirago Enterprise Ltd.,,42,45,45,45,80,79,79,79,1,1,1,115,3
North East,Bumkpurugu- Yunyoo,Gbankurugu,Adda Electrical Ltd,,108,50,50,50,260,0,0,0,1,,,0,
North East,Bumkpurugu- Yunyoo,Gbingbani,Adda Electrical Ltd,,43,40,40,40,200,190,190,190,1,1,1,210,5
North East,Bumkpurugu- Yunyoo,Namong #1,Adda Electrical Ltd,,36,40,40,40,180,155,155,155,1,1,1,40,4
North East,Bumkpurugu- Yunyoo,Namong #2,Adda Electrical Ltd,,22,20,0,0,185,185,185,185,1,1,1,190,2
North East,Bumkpurugu- Yunyoo,Dobinyatoa,Adda Electrical Ltd,,48,20,0,0,190,0,0,0,1,1,1,231,12
North East,Bumkpurugu- Yunyoo,Suanvusi,Adda Electrical Ltd,,5,2,2,2,175,150,150,0,1,1,1,174,4
North East,Bumkpurugu- Yunyoo,Gbeduil,Adda Electrical Ltd,,60,20,0,0,170,0,0,0,1,,,,7
North East,Bumkpurugu- Yunyoo,Mantana,Adda Electrical Ltd,,48,20,0,0,200,120,120,0,1,,,0,
North East,Bumkpurugu- Yunyoo,Tojing-Kauk,Awuchei Electrical Works,,8,,0,0,160,0,0,0,1,,,0,
North East,Bumkpurugu- Yunyoo,Boaterigu,Awuchei Electrical Works,,5,,0,0,190,0,0,0,1,,,0,
North East,Bumkpurugu- Yunyoo,Kuure Ext,Awuchei Electrical Works,,6,,0,0,120,0,0,0,1,,,0,
North East,Bumkpurugu- Yunyoo,Kpamale Ext,Awuchei Electrical Works,,0,,0,0,90,0,0,0,1,,,0,
North East,East Mamprusi,Namore Road,Decfin Limited,,18,,,,90,,,,,,,,
North East,East Mamprusi,Chief Kosalana,Decfin Limited,,18,,,,90,,,,,,,,
North East,East Mamprusi,Limanfong,8 Day Ventures Limited,,2,,,,110,,,,1,,,,
North East,East Mamprusi,Gagiss,8 Day Ventures Limited,,2,,,,110,,,,1,,,,
North East,East Mamprusi,Atabia(NEW WB),Kug-bihi Company Limited,,12,12,12,12,220,140,140,140,1,1,1,147,2
North East,East Mamprusi,Atabia Tree,Kwofos Engineering Limited,,12,12,,,94,94,,,1,,,,
North East,East Mamprusi,Yamusah,Kwofos Engineering Limited,,18,18,,,94,94,,,1,,,,
North East,East Mamprusi,Hats1,Jomers Electrical Works,,12,,,,100,18,18,18,1,,,,
North East,East Mamprusi,Hats2,Jomers Electrical Works,,12,,,,96,,,,1,,,,
North East,East Mamprusi,Machine Hse Area,Kem Electrical Service,,17,,,,94,,,,,,,,
North East,East Mamprusi,Moagduri,Kem Electrical Service,,12,,,,94,48,48,48,,,,,
North East,East Mamprusi,Kurukuduri1,Madi-saha Enterprise,,17,15,,,94,,,,1,,,,
North East,East Mamprusi,Kurukuduri2,Madi-saha Enterprise,,12,4,,,94,,,,1,,,,
North East,East Mamprusi,Kurukuduri 3,Suka Service,,5,4,,,125,,,,1,,,,
North East,East Mamprusi,Alhaji Salam,Suka Service,,2,,,,100,,,,1,,,,
North East,East Mamprusi,Gbalafong (Nakosugu),Awuchei Electrical Works,,22,14,14,14,90,77,77,77,1,,,,
North East,East Mamprusi,Chesterfield (Agric Nanori RD),Awuchei Electrical Works,,5,5,5,5,100,96,96,96,1,,,,
North East,East Mamprusi,Naa Siriga,Saint Eletrical Engineering Limited,,4,,,,100,,,,1,,,,
North East,East Mamprusi,Second Baptist,Saint Eletrical Engineering Limited,,4,,,,50,,,,1,,,,
North East,East Mamprusi,Moshie Mosque,Ramtak Service Provider,,2,2,,,200,,,,1,,,,
North East,East Mamprusi,Kunkudo 1,Shin-anoli Enterprice,,7,,,,232,,,,1,,,,
North East,East Mamprusi,Kunkudoo2,Mams Engineering Limited,,20,,,,97,,,,1,,,,
North East,East Mamprusi,Messiah Clinic 2,Mams Engineering Limited,,4,,,,98,,,,1,,,,
North East,East Mamprusi,Lansec,Kesby Engineering Limited,,2,2,2,2,104,104,104,104,1,1,1,79,1
North East,East Mamprusi,Tangbini Road,My Turn Standard Co.LTD,,2,,,,200,,,,1,,,,
North East,East Mamprusi,A Section,Nyanab Gh Limited,,12,,,,100,,,,1,,,,
North East,East Mamprusi,B Section,Nyanab Gh Limited,,5,,,,110,,,,1,,,,
North East,East Mamprusi,SSNIT,Powertech Eng. Serv. Ltd.,,12,12,12,12,98,98,98,98,1,1,1,50,2
North East,East Mamprusi,Norrip,Powertech Eng. Serv. Ltd.,,12,12,12,12,100,100,100,100,1,1,1,105,2
North East,East Mamprusi,DCE Residence,Standard Tecs Engineering service,,12,,,,150,,,,1,,,,
North East,East Mamprusi,D Section,Afro Engineers,,12,,,,90,,,,1,,,,
North East,East Mamprusi,E Section,Afro Engineers,,18,,,,93,,,,1,,,,
North East,East Mamprusi,C Section,Gatkom Company Limited,,12,12,12,12,200,197,197,197,1,,,,
North East,East Mamprusi,Namiboku,Gatkom Company Limited,,39,39,39,,200,80,,,,,,,
North East,East Mamprusi,Sanwumbeo,Adda Electrical Ltd,,6,,,,40,,,,1,,,,
North East,East Mamprusi,Kurikuduri,Adda Electrical Ltd,,0,,,,30,57,57,57,1,,,,
North East,East Mamprusi,Moshiefong,Adda Electrical Ltd,,7,,,,60,,,,1,,,,
North East,East Mamprusi,Dindani,Adda Electrical Ltd,,0,,,,50,,,,1,,,,
North East,East Mamprusi,Yipala,Adda Electrical Ltd,,0,,,,20,,,,1,,,,
North East,East Mamprusi,Kunkudoo # 1,Dannat Electrical Enginrring Service,,7,7,7,7,232,232,232,232,1,1,1,83,2
North East,West Mamprusi,Tinguri # 1,Adaabanaam New Beginning Electrical & Construction Ltd,,11,8,8,8,220,100,100,100,1,1,1,50,4
North East,West Mamprusi,Tinguri # 2,Adaabanaam New Beginning Electrical & Construction Ltd,,11,8,8,8,210,110,110,110,1,1,1,,5
North East,Bumkpurugu- Nakpanduri,BINBAGU Lamakara,Powertech Eng. Serv. Ltd.,,10,,,,148,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Kpamale Ext,Powertech Eng. Serv. Ltd.,,8,,,,98,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Upper Najong,Powertech Eng. Serv. Ltd.,,41,,,,105,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Tomoni-1,Powertech Eng. Serv. Ltd.,,1,,,,101,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Saanjak,Powertech Eng. Serv. Ltd,,14,,,,102,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Sayeegu,Powertech Eng. Serv. Ltd,,7,,,,100,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Kunpak Tanbiig,Powertech Eng. Serv. Ltd.,,5,,,,122,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Last Barrier No 1&2,Powertech Eng. Serv. Ltd.,,17,,,,306,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Binbating,Powertech Eng. Serv. Ltd.,,4,,,,80,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Nanyere,Powertech Eng. Serv. Ltd.,,4,4,,,119,,,,,,,,
North East,Bumkpurugu- Nakpanduri,TomoniNyamwai,Powertech Eng. Serv. Ltd.,,12,12,,,42,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Nyamwai,Powertech Eng. Serv. Ltd.,,38,,,,62,,,,,,,,
North East,Bumkpurugu- Nakpanduri,Tanbinmong,Powertech Eng. Serv. Ltd.,,5,4,,,86,,,,,,,,
North East,East Mamprusi,Bongni,Abudus Electricals,,23,23,,,91,,,,,,,,
North East,East Mamprusi,Dabari,Abudus Electricals,,2,,,,55,,,,,,,,
North East,East Mamprusi,Sunmiboma No 1,Abudus Electricals,,26,,,,45,,,,,,,,
North East,East Mamprusi,Sunmiboma No 2,Abudus Electricals,,14,14,,,111,,,,,,,,
North East,East Mamprusi,Sunmiboma No 3,Abudus Electricals,,2,,,,159,,,,,,,,
North East,East Mamprusi,Tintariga #1&2,Abudus Electricals,,2,2,,,246,,,,,,,,
North East,East Mamprusi,Yaro Yiri,Abudus Electricals,,30,30,,,142,,,,,,,,
North East,East Mamprusi,Poanaayiri,Abudus Electricals,,38,,,,150,,,,,,,,
North East,East Mamprusi,Bantambari,Abudus Electricals,,38,,,,146,,,,,,,,
North East,East Mamprusi,DA-Azio,Abudus Electricals,,29,20,,,63,,,,,,,,
North East,East Mamprusi,Kpalvaga,Abudus Electricals,,31,14,,,124,,,,,,,,
North East,East Mamprusi,Yankazia Loori Loabi,Abudus Electricals,,56,,,,45,,,,,,,,
North East,East Mamprusi,Lumu,Abudus Electricals,,28,,,,88,,,,,,,,
Upper East,Binduri,Bansi Central,Guuru Link LTD,SHEP-4-UE-BD-GLL-03-2020,,,,,,,,,,,,204,
Upper East,Binduri,Natinga/Bansisakpa Natinga,Guuru Link LTD,SHEP-4-UE-BD-GLL-03-2020,,,,,,,,,,,,124,
Upper East,Binduri,Bansi Winaba,Payaba Enterprise,SHEP-4-UER-BD-PE-03-2020,,,,,,,,,,,,20,
Upper East,Binduri,Ziako Tesnatinga / Buarin,Payaba Enterprise,SHEP-4-UER-BD-PE-03-2020,,,,,,,,,,,,80,
Upper East,Binduri,Soogtinga/Buarin,KASN Engineering and Consult Ltd,SHEP-4-UER-BD-KECL-03-2020,,,,,,,,,,,,55,
Upper East,Binduri,Bazua NewTown/Biaka,KASN Engineering and Consult Ltd,SHEP-4-UE-BD-KECL-03-2020,,,,,,,,,,,,35,
Upper East,Garu,Samaduri,Farprise LTD,SHEP-4-UER-GD-FL-05-2019,,,,,,,,,,,,0,
Upper East,Garu,Farfar Sabkuan,Farprise LTD,SHEP-4-UER-GD-FL-05-2019,,,,,,,,,,,,0,
Upper East,Garu,Vambra,Farprise LTD,SHEP-4-UER-GD-FL-05-2019,,,,,,,,,,,,0,
Upper East,Garu,Georin Aloko,Farprise LTD,,,,,,,,,,,,,0,
Upper East,Garu,Songuuri,Farprise LTD,SHEP-4-UER-GD-FL-05-2019,,,,,,,,,,,,0,
Upper East,Tampane,Benwoko,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,65,
Upper East,Tampane,Adugbal,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Bulpiese Nabuya,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Duayediga 2,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Duayediga 3,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Duayediga 1,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Zotrikoum,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,45,
Upper East,Tampane,Tambalagu,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Trudiga,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Gabri Bolgatanga,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Zomandiga,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,55,
Upper East,Tampane,Kanbogun Zambala,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Timlgbog,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Mamamburi,Powerboard Company LTD,SHEP-4-UER-TD-PCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Kugasego Bugri,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Jelakologo,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Kolebore,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Nyosbara,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Terudig,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Tubong,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,60,
Upper East,Tampane,Zotrikkuom,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Nadigiri,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Subzude,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Tampane,Nambina-Sigure,Washdan Company LTD,SHEP-4-UER-TD-WDCL-09-19,,,,,,,,,,,,0,
Upper East,Builsa South,Gbedemblisi,Kwofos Engineering Ltd,SHEP-4-UER-BSD-KEL-09-2020,,,,,,,,,,,,0,
Upper East,Kasena Nankana West,Kaliveo Awenia,Kwofos Engineering Ltd,SHEP-4-UER-KNWD-KEL-8-2020,,,,,,,,,,,,158,
Upper East,Bongo,Akendoo/Mission,Multi Amb LTD,SHEP-4-UER-BD-MAMBL-05-20,,,,,,,,,,,,0,
Upper East,Bongo,Konkuaa,Multi Amb LTD,SHEP-4-UER-BD-MAMBL-05-20,,,,,,,,,,,,207,
Upper East,Bongo,Ganlagrum,My Turn Standard Co. LTD,SHEP-4-UER-BD-HNVL-05-20,,,,,,,,,,,,204,
Upper East,Tampane,Zansibuliga # 1,Standard Techs Engineering Service,SHEP-4-UER-TD-STES-06-20,,,,,,,,,,,,0,
Upper East,Bawku West,Alarigo,Albak Legacy Enterprise,SHEP-4-UER-BWD-ALE-10-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Azuwera,Albak Legacy Enterprise,SHEP-4-UER-BWD-ALE-10-2021,,,,,,,,,,,,0,
Upper East,Garu,Takore,Jack Jeff Company Limited,,,,,,,,,,,,,0,
Upper East,Bolgatanga,Atansobligu,Albak Legacy Enterprise,,,,,,,,,,,,,0,
Upper East,Bawku West,Tarikom Gbere,Tuima Electricals Works,SHEP-4-UER-BWD-TEW-08-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Tarikom,Tuima Electricals Works,SHEP-4-UER-BWD-TEW-08-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Guzongo Salipiiga,Nantah-Waz Enterprise,SHEP-4-UER-BWD-NEW-10-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Sheiga,Nantah-Waz Enterprise,SHEP-4-UER-BWD-NEW-10-2020,,,,,,,,,,,,0,
Upper East,Garu,Kolmasig 1 & 2,mahamadu Asaki Company Limited,SHEP-4-UER-GD-MACL-10-2020,,,,,,,,,,,,150,
Upper East,Garu,Kuparbuliga,Nantah-Waz Enterprise,SHEP-4-UER-GD-MACL-10-2020,,,,,,,,,,,,170,
Upper East,Talensi,Zanwore,KASN Engineering and Consult Ltd,SHEP-4-UER-TD-KECL-03-2020,,,,,,,,,,,,130,
Upper East,Talensi,Degaare,KASN Engineering and Consult Ltd,SHEP-4-UER-TD-KECL-03-2020,,,,,,,,,,,,100,
Upper East,Talensi,Kuzoo/Sapakyare,KASN Engineering and Consult Ltd,SHEP-4-UER-TD-KECL-03-2020,,,,,,,,,,,,210,
Upper East,Garu,Kukparbuliga,Nantah-Waz Enterprise,SHEP-4-UER-GD-NWE-10-2020,,,,,,,,,,,,0,
Upper East,Bongo,Asabire,Daniel Abatara Elect.,SHEP-4-UER-BD-DAEW-05-20,,,,,,,,,,,,0,
Upper East,Bongo,Asabire Doone,Daniel Abatara Elect.,SHEP-4-UER-BD-DAEW-05-20,,,,,,,,,,,,0,
Upper East,Bongo,Bungu,Daniel Abatara Elect.,SHEP-4-UER-BD-DAEW-05-20,,,,,,,,,,,,0,
Upper East,Garu,Zansibuliga 2,Hassanash Nash Ventures,SHEP-4-UER-TD-HNVL-06-20,,,,,,,,,,,,0,
Upper East,Garu,Zansibuliga 3,Hassanash Nash Ventures,SHEP-4-UER-TD-HNVL-06-20,,,,,,,,,,,,0,
Upper East,Bawku West,Saka,Jack Jeff Company Limited,,,,,,,,,,,,,0,
Upper East,Bawku West,Zeogo,Psam 91 Electricals,SHEP-4-UER-BWD-PE-10-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Widnaba,Psam 91 Electricals,SHEP-4-UER-BWD-PE-10-2020,,,,,,,,,,,,0,
Upper East,Bawku West,Biaknawezer,Psam 91 Electricals,SHEP-4-UER-BWD-PE-10-2020,,,,,,,,,,,,0,
Upper East,Bolga/Talensi,Kumbiligo,Alback legacy Company Limited,SHEP-4-UER-BTD-ALE-08-2020,,,,,,,,,,,,0,
Upper East,Binduri,Kologo-Natinga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,50,
Upper East,Binduri,Kologo-Tingre,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,60,
Upper East,Binduri,Kuloko Yoldeing,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Kolok Gumyako,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Kuloko Aporozua,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Yalugu Natinga/,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Barigun/Magnori,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Yalugu Ganaga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Yalugu Kpanating,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Barabogo Tengbeong,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Barabogo Natinga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Agumsi Bulzua,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Agumsi Natinga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Agumsi Tambig Natinga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Nafkoliga Tambizeeg,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Nafkoliga Agumsi,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Binduri,Nafkoliga Natinga,Powertech Engineering Ltd,SHEP-5-BD-PESL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Chuchuliga-Awuchinayeri,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Chuchuliga-Yiepala,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Jaata,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Molinsa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Tajirinsa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Tampela,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Kaasa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Yiekpen No. 1,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Yiekpen No. 2,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,0,
Upper East,Builsa North,Jangsa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,37,
Upper East,Builsa North,Kalijisa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,100,
Upper East,Builsa North,Fiisa,Wilwak Enterprise Limited,SHEP-5-BN-WEL-16,,,,,,,,,,,,50,
Upper East,Garu Tempane,Kpukparibuliga,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Atamidabog,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Mengnatim,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Yousbara,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,185,
Upper East,Garu Tempane,Yousbara #1,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,195,
Upper East,Garu Tempane,Tendana,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,150,
Upper East,Garu Tempane,Tendana-Yabrago #2,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,103,
Upper East,Garu Tempane,Tendana-Yabrago #1,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,120,
Upper East,Garu Tempane,Karateshie-Nanteng,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,70,
Upper East,Garu Tempane,Karateshie-Basic School,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Karateshie-Kparasako,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Karateshie-Natinga Old,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Garu Tempane,Bugri Abarsandabogun/Ku,EX-TEE Electricals Ltd.,SHEP-5-UER-GTD-EX-TEE-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Lower Nangalikinnia No. 1,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,63,
Upper East,Kasena Nankana East,Lower Nangalikinnia No. 2,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,66,
Upper East,Kasena Nankana East,Janania-Gaani,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,183,
Upper East,Kasena Nankana East,Kasinia-Korania,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Kworise-Korania,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,102,
Upper East,Kasena Nankana East,Avbisi/Dozongo,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Geribisi,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Akumbisi,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Kundalsa-Biu,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Jaagu-Biu,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Gunsa,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Upper Gaani,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana East,Lower Gaani,Budic Electrical & Engineering Works,SHEP-5-KNE-KWA-16,,,,,,,,,,,,0,
Upper East,Kasena Nankana West,Saaka,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,127,
Upper East,Kasena Nankana West,Tazika,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,210,
Upper East,Kasena Nankana West,Kazugu,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,229,
Upper East,Kasena Nankana West,Kazugu Navio JSS,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,178,
Upper East,Kasena Nankana West,Kuliya #1,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,220,
Upper East,Kasena Nankana West,Kuliya #2,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,187,
Upper East,Kasena Nankana West,Bagtua,Richmanda Enterprise Ltd.,SHEP-5-KNWD-IBCL-16,,,,,,,,,,,,117,
Upper East,Bawku,Kpaliga,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,220,
Upper East,Bawku,Sugure,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,169,
Upper East,Bawku,Yampan-Lalsaa Basic Sch.,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,116,
Upper East,Bawku,Yampan-Lalsaa,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,58,
Upper East,Bawku,Yampan-Lalsaa Tingre,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,105,
Upper East,Bawku,Kukrabod,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,63,
Upper East,Bawku,Yakin,Ibbecow Company Limited,SHEP-5-BM-ICL-16,,,,,,,,,,,,102,
Upper East,Bongo,Kangkoo,Khesby Engineering Ltd.,SHEP-5-BD-KEL-16,,,,,,,,,,,,70,
Upper East,Bongo,Vea-Zangongo,Khesby Engineering Ltd.,SHEP-5-BD-KEL-16,,,,,,,,,,,,103,
Upper East,Bongo,Kulipeeliga,Khesby Engineering Ltd.,SHEP-5-BD-KEL-16,,,,,,,,,,,,83,
Upper East,Bongo,Tarongo Awaah,Khesby Engineering Ltd.,SHEP-5-BD-KEL-16,,,,,,,,,,,,91,
Upper East,Bongo,Sapeeba/Ayelbia,Khesby Engineering Ltd.,SHEP-5-BD-KEL-16,,,,,,,,,,,,100,
Upper East,Bawku West,Ziki Asobilla,Jews Electricals Limited,SHEP-5-BWD-JEL-16,,,,,,,,,,,,0,
Upper East,Bawku West,Dangunga Ziboko,Jews Electricals Limited,SHEP-5-BWD-JEL-16,,,,,,,,,,,,0,
Upper East,Bawku West,Dangunga Basic School,Jews Electricals Limited,SHEP-5-BWD-JEL-16,,,,,,,,,,,,0,
Upper East,Bawku West,Dangunga Makpale,Jews Electricals Limited,SHEP-5-BWD-JEL-16,,,,,,,,,,,,0,
